package_name,duration,city_list,price,persons
"Divine Himachal Honeymoon Special: Dharamshala, Dalhousie, Manali & More",9 Nights / 10 Days,Delhi(0N) →  Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 46,900*
                
                per adult",per adult on twin sharing
"Honeymoon in Himachal Package: Shimla, Manali, Dalhousie & More",9 Nights / 10 Days,Delhi(0N) →  Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 23,000*
                
                per adult",per adult on twin sharing
Intimate Dharamshala Dalhousie Honeymoon Package with Palampur,6 Nights / 7 Days,Delhi(0N) →  Dharamshala(2N) →  Dalhousie(2N) →  Amritsar(2N),"₹ 28,999*
                
                per adult",per adult on twin sharing
Honeymoon Tour Package to Dharamshala with Manali & Dalhousie,7 Nights / 8 Days,Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 33,450*
                
                per adult",per adult on twin sharing
Dharamshala Dalhousie Honeymoon Package Ex Amritsar,4 Nights / 5 Days,Amritsar(1N) →  Dalhousie(2N) →  Dharamshala(1N),"₹ 14,799*
                
                per adult",per adult on twin sharing
Soulmate Special Dalhousie with Amritsar,4 Nights / 5 Days,Dalhousie(3N) →  Khajjiar(0N) →  Amritsar(1N),"₹ 14,500*
                
                per adult",per adult on twin sharing
Charming Dharamshala Dalhousie Honeymoon with Amritsar Stay Package,5 Nights / 6 Days,Pathankot(0N) →  Dharamshala(2N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 25,199*
                
                per adult",per adult on twin sharing
"Mcleodganj, Dalhousie, Amritsar Honeymoon Package (Photoshoot Included)",6 Nights / 7 Days,Amritsar(0N) →  Mcleodganj(2N) →  Dalhousie(2N) →  Amritsar(2N),"₹ 19,500*
                
                per adult",per adult on twin sharing
Royal Himachal with Amritsar Tour for 10 Days 9 Nights,9 Nights / 10 Days,Shimla(2N) →  Manali(3N) →  Dharamsala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 22,500*
                
                per adult",per adult on twin sharing
Allure of Anand with Ahmedabad Stay,2 Nights / 3 Days,Anand(1N) → Ahmedabad(1N),"₹ 7,500*
                
                per adult",per adult on twin sharing
Awesome Anand and Vadodara,2 Nights / 3 Days,Anand(1N) → Vadodara(1N),"₹ 6,500*
                
                per adult",per adult on twin sharing
"Amazing Anand, Vadodara and Ahmedabad",3 Nights / 4 Days,Vadodara(1N) → Anand(1N) → Ahmedabad(1N),"₹ 10,000*
                
                per adult",per adult on twin sharing
"Shirdi, Shani Shignapur & Jyotirlinga Tour Package",4 Nights / 5 Days,Nashik(1N) →  Shirdi(2N) →  Aurangabad(1N),"₹ 11,999*
                
                per adult",per adult on twin sharing
Jyotirlinga's Tour with Nasik and Aurangabad,2 Nights / 3 Days,Nashik(1N) →  Aurangabad(1N),"₹ 19,500*
                
                per adult",per adult on twin sharing
"Shirdi, Shani Shingnapur and 5 Jyotirlingas Tour Packages",4 Nights / 5 Days,Nasik(1N) →  Shirdi(1N) →  Parbhani(1N) →  Aurangabad(1N),"₹ 22,350*
                
                per adult",per adult on twin sharing
Shirdi Spiritual Tour Package with Aurangabad Sightseeing,4 Nights / 5 Days,Pune(1N) →  Shirdi(1N) →  Aurangabad(2N),"₹ 17,500*
                
                per adult",per adult on twin sharing
Maharashtra Pilgrimage: Shirdi & Aurangabad Tour,2 Nights / 3 Days,Shirdi(1N) →  Aurangabad(1N),"₹ 14,900*
                
                per adult",per adult on twin sharing
Ajanta Ellora and Lonar Tour Package,3 Nights / 4 Days,Aurangabad(3N),"₹ 17,750*
                
                per adult",per adult on twin sharing
Ajanta and Ellora Caves Guided Tour Package,1 Nights / 2 Days,Aurangabad(1N),"₹ 9,500*
                
                per adult",per adult on twin sharing
Mumbai Aurangabad with Ajanta & Ellora Tour Package,5 Nights / 6 Days,Mumbai(2N) →  Aurangabad(3N),"₹ 40,800*
                
                per adult",per adult on twin sharing
Bhopal Sightseeing Package with Pachmarhi,3 Nights / 4 Days,Bhopal(2N) →  Pachmarhi(1N),"₹ 10,800*
                
                per adult",per adult on twin sharing
"Best Of Madhya Pradesh: Panchmarhi, Bhopal, Sanchi",5 Nights / 6 Days,Bhopal(2N) →  Pachmarhi(3N),"₹ 17,490*
                
                per adult",per adult on twin sharing
Madhya Pradesh Heritage Tour,6 Nights / 7 Days,Gwalior(1N) →  Khajuraho(2N) →  Orchha(1N) →  Chanderi(1N) →  Bhopal(1N),"₹ 30,000*
                
                per adult",per adult on twin sharing
Madhya Pradesh Heritage with Ujjain Simhastha & Jyotirlinga Darshan,7 Nights / 8 Days,Jhansi(0N) →  Orchha(1N) →  Khajuraho(2N) →  Indore(2N) →  Ujjain(1N) →  Bhopal(1N),"₹ 20,500*
                
                per adult",per adult on twin sharing
Allure of Bhopal,3 Nights / 4 Days,Bhopal(3N),"₹ 6,600*
                
                per adult",per adult on twin sharing
Simply Bhopal,2 Nights / 3 Days,Bhopal(2N),"₹ 6,500*
                
                per adult",per adult on twin sharing
Fascinating Bhopal with Bhimbetka Sightseeing,3 Nights / 4 Days,Bhopal(3N),"₹ 10,000*
                
                per adult",per adult on twin sharing
"Dazzling Bhopal, Ujjain and Indore",3 Nights / 4 Days,Bhopal(1N) → Ujjain(1N) → Indore(1N),"₹ 10,500*
                
                per adult",per adult on twin sharing
"Rajasthan Tour Package with Jaipur, Bikaner and Jaisalmer",4 Nights / 5 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(1N),"₹ 15,250*
                
                per adult",per adult on twin sharing
Rajasthan 8 Day Itinerary- Heritage Tour,7 Nights / 8 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(1N) →  Jodhpur(2N) →  Udaipur(1N),"₹ 30,250*
                
                per adult",per adult on twin sharing
Deserts of Rajasthan with Camping & Camel Ride,6 Nights / 7 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N),"₹ 25,900*
                
                per adult",per adult on twin sharing
Rajasthan Desert Tour Packages,8 Nights / 9 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Mount Abu(1N) →  Udaipur(1N),"₹ 34,300*
                
                per adult",per adult on twin sharing
"Royal Rajasthan Family Holiday Package - Jaipur, Jodhpur, Bikaner and more",6 Nights / 7 Days,Jaipur(2N) →  Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N),"₹ 27,430*
                
                per adult",per adult on twin sharing
Rajasthan Tour Packages 15 Days with Jungle Safari,14 Nights / 15 Days,Jaipur(2N) →  Mandawa(1N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) → Mount Abu(1N) →  Udaipur(2N) →  Bundi(1N) →  Ranthambore(1N) →  Bharatpur(1N) →  Agra(1N),"₹ 45,900*
                
                per adult",per adult on twin sharing
Delhi Agra Rajasthan Tour Package with Boat Ride on Lake Pichola,13 Nights / 14 Days,Delhi(2N) →  Agra(1N) →  Jaipur(2N) →  Pushkar(1N) →  Udaipur(2N) →  Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N) →  Mandawa(1N),"₹ 56,700*
                
                per adult",per adult on twin sharing
"Rajasthan Darshan: Bikaner, Jaisalmer, Jodhpur & more",9 Nights / 10 Days,Udaipur(2N) →  Ranakpur(1N) → Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N) →  Jaipur(2N) →  Agra(1N),"₹ 38,900*
                
                per adult",per adult on twin sharing
The Splendor of Bygone Times : Extensive Rajasthan Trip,14 Nights / 15 Days,Delhi(2N) →  Mandawa(1N) →  Bikaner(1N) →  Jaisalmer(1N) →  Khuri(1N) →  Jodhpur(1N) →  Ranakpur(1N) →  Udaipur(2N) →  Pushkar(1N) →  Jaipur(2N) →  Agra(1N),"₹ 60,300*
                
                per adult",per adult on twin sharing
Rajasthan Tour with Delhi & Agra,13 Nights / 14 Days,Delhi(2N) →  Agra(1N) →  Jaipur(2N) →  Udaipur(2N) →  Jodhpur(2N) →  Jaisalmer(2N) →  Bikaner(1N) →  Mandawa(1N),"₹ 45,000*
                
                per adult",per adult on twin sharing
Mewari Tour with Agra,10 Nights / 11 Days,Udaipur(2N) → Mount Abu(1N) → Jodhpur(1N) → Jaisalmer(2N) → Bikaner(1N) → Jaipur(2N) → Agra(1N),"₹ 56,700*
                
                per adult",per adult on twin sharing
Jodhpur Jaisalmer Bikaner Tour Package,8 Nights / 9 Days,Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(2N) →  Udaipur(2N) →  Pushkar(1N),"₹ 34,349*
                
                per adult",per adult on twin sharing
"Delights of Rajasthan - Pushkar, Udaipur & Jodhpur",8 Nights / 9 Days,Jaipur(0N) →  Pushkar(1N) →  Udaipur(2N) →  Mount Abu(1N) →  Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N),"₹ 32,457*
                
                per adult",per adult on twin sharing
Luxury Heritage Rajasthan Tour Package,8 Nights / 9 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(1N) →  Jodhpur(2N) →  Udaipur(1N) →  Chittorgarh(1N),"₹ 58,250*
                
                per adult",per adult on twin sharing
Rajasthan Tour from Delhi,14 Nights / 15 Days,Delhi(2N) →  Agra(2N) →  Jaipur(2N) →  Mandawa(1N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(2N) →  Pushkar(1N),"₹ 54,000*
                
                per adult",per adult on twin sharing
"Jaisalmer Tour Package with Jaipur, Jodhpur, Bikaner and Udaipur",8 Nights / 9 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jodhpur(1N) →  Udaipur(2N),"₹ 32,890*
                
                per adult",per adult on twin sharing
Beautiful Honeymoon Package,5 Nights / 6 Days,Bikaner(2N) →  Jaisalmer(2N) →  Jodhpur(1N),"₹ 25,916*
                
                per adult",per adult on twin sharing
Fascinating Rajasthan Tour Package,5 Nights / 6 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(1N) →  Jaisalmer(1N),"₹ 14,800*
                
                per adult",per adult on twin sharing
"Royal Rajasthan Honeymoon Package - Jaisalmer, Bikaner and more",6 Nights / 7 Days,Jaipur(2N) →  Jodhpur(1N) →  Jaisalmer(2N) →  Bikaner(1N),"₹ 26,300*
                
                per adult",per adult on twin sharing
Rajasthan Tour Package 09 Nights 10 Days,9 Nights / 10 Days,Jaipur(2N) →  Bikaner(1N) →  Jaisalmer(2N) →  Jaisalmer(1N) →  Udaipur(2N) →  Pushkar(1N) →  Jodhpur(1N),"₹ 26,800*
                
                per adult",per adult on twin sharing
Bilaspur Jungle Safari & Temple Tour Package,4 Nights / 5 Days,Bilaspur(4N),"₹ 17,700*
                
                per adult",per adult on twin sharing
"Bilaspur, Korba, Ambikapur & More in 8 Days",8 Nights / 9 Days,Bilaspur(0N) →  Korba(1N) →  Mainpat(2N) →  Ambikapur(2N) →  Chirmiri(2N) →  Achanakmar(1N),"₹ 32,000*
                
                per adult",per adult on twin sharing
Refreshing Dalhousie Palampur Manali Tour from Chandigarh,6 Nights / 7 Days,Chandigarh(0N) →  Manali(3N) →  Palampur(1N) →  Dalhousie(2N) →  Chamba(0N),"₹ 26,500*
                
                per adult",per adult on twin sharing
Long Weekend Getaway to Shimla from Chandigarh,2 Nights / 3 Days,Chandigarh(0N) →  Shimla(2N) →  Kufri (0N),"₹ 11,805*
                
                per adult",per adult on twin sharing
Blissful Shimla Manali Chandigarh Tour Package,6 Nights / 7 Days,Bangalore(0N) →  Shimla(2N) →  Kufri(0N) →  Manali(3N) →  Solang(0N) →  Chandigarh(1N),"₹ 30,898*
                
                per adult",per adult on twin sharing
Splendid Shimla Manali Honeymoon Package Ex Chandigarh,4 Nights / 5 Days,Chandigarh(0N) →  Shimla(2N) →  Kullu(0N) →  Manali(2N),"₹ 20,670*
                
                per adult",per adult on twin sharing
Shimla Honeymoon Package for 2 Nights from Chandigarh,2 Nights / 3 Days,Chandigarh(0N) →  Shimla(1N) →  Kufri(0N) →  Mashobra(0) →  Naldehra(0N) →  Shimla(1N),"₹ 11,000*
                
                per adult",per adult on twin sharing
Amritsar & Chandigarh Group Tour,3 Nights / 4 Days,Delhi(0N) →  Amritsar(1N) →  Chandigarh (0N),"₹ 7,000*
                
                per adult",per adult on twin sharing
Shimla Manali Tour Packages for Family,5 Nights / 6 Days,Chandigarh(0N) →  Shimla(2N) →  Manali(3N),"₹ 25,133*
                
                per adult",per adult on twin sharing
Family Tour Packages for Himachal Pradesh,6 Nights / 7 Days,Delhi(0N) → Shimla(2N) → Manali(3N) → Chandigarh(1N),"₹ 27,000*
                
                per adult",per adult on twin sharing
Shimla Kullu Manali 6 Night 7 Days Holiday Package,6 Nights / 7 Days,Chandigarh(1N) →  Shimla(2N) →  Kullu(0N) →  Manali(3N),"₹ 31,799*
                
                per adult",per adult on twin sharing
Kinnaur Spiti Group Tour Package Ex Chandigarh,8 Nights / 9 Days,Chandigarh(0N) →  Sarahan(1N) →  Sangla(1N) →  Kalpa(1N) →  Dhankar(1N) →  Kaza(2N) →  Chandartal(1N) →  Manali(1N),"₹ 50,900*
                
                per adult",per adult on twin sharing
5 Nights/6 Days Stunning Kinnaur Tour Package from Chandigarh,5 Nights / 6 Days,Chandigarh(0N) →  Sarahan(1N) →  Sangla(1N) →  Kalpa(2N) →  Shimla(1N),"₹ 22,500*
                
                per adult",per adult on twin sharing
Shimla Kasauli Holiday Package by Car from Chandigarh,3 Nights / 4 Days,Chandigarh (0N) →  Shimla(1N) →  Kasauli(2N),"₹ 14,500*
                
                per adult",per adult on twin sharing
Adventurous Spiti Bike Tour from Chandigarh,5 Nights / 6 Days,Chandigarh(0N) →   Manali(1N) →   Kaza(2N) →   Chandratal(1N) →   Manali(1N),"₹ 26,090*
                
                per adult",per adult on twin sharing
Best of Himachal and Amritsar Family Package Ex Chandigarh,9 Nights / 10 Days,Chandigarh(0N) →  Shimla(2N) →  Manali(3N) →  Dharamshala(1N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 48,000*
                
                per adult",per adult on twin sharing
Exploring Kinnaur and Spiti Valley Ex Chandigarh,9 Nights / 10 Days,Chandigarh(0N) →  Sarahan(1N) →  Sangla Valley(2N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(2N) →  Chandertal(1N) →   Manali(1N),"₹ 49,200*
                
                per adult",per adult on twin sharing
Extensive Himachal & Uttarakhand Tour,12 Nights / 13 Days,Delhi(0N) →  Haridwar(2N ) →  Chandigarh(1N) →  Kasol(1N) →  Tosh(1N) →   Prashar Lake(1N) →  Barot(1N) →   Dharamshala(2N) →  Dalhousie(2N) →  Amritsar(1N),"₹ 53,500*
                
                per adult",per adult on twin sharing
Beautiful Kasauli Shimla Manali Tour Package from Chandigarh,7 Nights / 8 Days,Chandigarh (0N) →  Kasauli(2N) →  Shimla(2N) →  Manali(3N),"₹ 36,500*
                
                per adult",per adult on twin sharing
"Highlights of Chandigarh, Manali, Ladakh, Nubra Valley & More",16 Nights / 17 Days,Delhi(1N) → Pathankot(1N) → Srinagar(2N) → Kargil(2N) → Ladakh(2N) → Nubra Valley(1N) → Ladakh(1N) → Dalhousie(2N) → Manali(2N) → Chandigarh(2N) → Delhi(1N),"₹ 40,000*
                
                per adult",per adult on twin sharing
Exotic Kinnaur with Shimla Tour Package from Chandigarh,5 Nights / 6 Days,Chandigarh(0N) →  Shimla(1N) →  Sangla(2N) →  Kalpa(2N),"₹ 25,700*
                
                per adult",per adult on twin sharing
Adventurous Sangla Valley Tour Package from Chandigarh,6 Nights / 7 Days,Chandigarh(0N) →  Narkanda(1N) →  Sangla Valley(2N) →  Kalpa(2N) →  Sarahan(1N),"₹ 17,000*
                
                per adult",per adult on twin sharing
Extensive Spiti Valley and Ladakh Tour Ex Chandigarh,13 Nights / 14 Days,Chandigarh(0N) →  Shimla(1N) →  Sarahan(1N) →  Sangla(1N) →  Tabo(1N) →  Kaza(1N) →  Chandertaal(1N) →  Jispa(1N) →   Leh(1N) →  Pangong Lake(1N) →  Nubra Valley(1N) →  Leh(1N) →  Sarchu(1N) →  Manali(1N),"₹ 52,500*
                
                per adult",per adult on twin sharing
Spiti and Kinnaur with Manali and Shimla from Chandigarh,11 Nights / 12 Days,Chandigarh(0N) →  Shimla(2N) →  Sarahan(1N) →  Sangla(1N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(3N) →  Batal(1N) →  Manali(1N),"₹ 80,500*
                
                per adult",per adult on twin sharing
Offbeat Spiti Manali Camping Tour from Chandigarh,7 Nights / 8 Days,Chandigarh(0N) →  Manali(2N) →  Jispa(1N) →  Kaza(2N) →  Manali(1N),"₹ 34,500*
                
                per adult",per adult on twin sharing
Memorable and Lasting Tour Package to Himachal and Spiti,14 Nights / 15 Days,Chandigarh(0N) →  Narkanda(1N) →  Sarahan(1N) →  Sangla(1N) →  Kalpa(1N) →  Tabo(1N) →  Kaza(2N) →  Chandratal Lake(1N) →  Keylong(2N) →  Manali(2N) →  Dharamshala(2N),"₹ 80,000*
                
                per adult",per adult on twin sharing
